entity,address,label,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max
BitcoinVideoCasino.com,171gFyvXgzj75w7RFPmDoRmRPcLJdJq49,gambling,82.0,13741.0,77861.3049,18010.0,186811.2366,6001.0,859330.0,853329.0,4783.4512,510.5,15764.2445,189.0,85759.0,19133.8049,2042.0,63056.978,756.0,343036.0,31.7195,2.0,106.9345,1.0,581.0,2.1707,2.0,2.3259,1.0,18.0,2859512132.1829,538974517.5,7437641220.0733,1103100.0,61807506917.0,2859434270.878,538944517.5,7437606255.9502,1093100.0,61807479839.0
BitcoinVideoCasino.com,178kDDqFHyHhybnyVTBCHeCAXevwcQN8tZ,gambling,64.0,11175.0,188340.0,10000.0,886024.6369,10000.0,7042230.0,7032230.0,8081.4375,226.0,21022.7235,191.0,91095.0,32325.75,904.0,84090.8939,764.0,364380.0,54.2969,1.0,142.5108,1.0,617.0,1.7969,2.0,0.4023,1.0,2.0,1261941364.7031,10000000.0,3514574468.8707,440000.0,15001393580.0,1261753024.7031,9990000.0,3514133488.9511,430000.0,15001000490.0
BitcoinVideoCasino.com,1HMqXKiTCck5sTrkbf2ndzDCgn1cbBzmiz,gambling,66.0,4827.0,175530.4545,10000.0,876141.2059,0.0,7042230.0,7042230.0,7208.1364,226.0,21876.9352,191.0,91095.0,28832.5455,904.0,87507.7407,764.0,364380.0,48.3485,1.0,148.3178,1.0,617.0,1.9697,2.0,0.1714,1.0,2.0,1540019141.5758,331067790.0,3137162299.9539,4600475.0,14001944696.0,1539843611.1212,331057790.0,3136692689.3425,4590475.0,14001000077.0
BitcoinVideoCasino.com,16eTdTSin7TkAdF7RB7YEnHZqGg86SfZEH,gambling,80.0,4117.0,28288.625,10000.0,89549.6172,10000.0,651300.0,641300.0,2041.675,226.0,8728.4727,191.0,62752.0,8166.7,904.0,34913.8906,764.0,251008.0,13.3375,1.0,59.1787,1.0,425.0,1.9,2.0,0.3,1.0,2.0,347708546.525,4945000.0,1647693103.6109,616161.0,10001651414.0,347680257.9,4935000.0,1647605898.6688,606161.0,10001000114.0
BitcoinVideoCasino.com,1AjszLqy55SeeGxvg1XqoQYP7JacZ88r9E,gambling,77.0,19838.0,129995.5195,10000.0,799723.8641,0.0,7042230.0,7042230.0,3345.8961,372.0,12316.8991,191.0,75302.0,13383.5844,1488.0,49267.5963,764.0,301208.0,22.1299,2.0,83.5155,1.0,510.0,1.7532,2.0,0.4311,1.0,2.0,1041782321.9351,203401600.0,2533650810.3934,73548.0,15001393580.0,1041652326.4156,203391600.0,2533244348.9614,60000.0,15001000490.0
BitcoinVideoCasino.com,14eW3XqL9b9wYkQkVMXm3eBH22j9uwW6C1,gambling,57.0,1934.0,23955.614,10000.0,66361.5464,10000.0,441700.0,431700.0,1519.193,257.0,5918.1721,225.0,43597.0,6076.7719,1028.0,23672.6882,900.0,174388.0,9.7368,1.0,40.125,1.0,295.0,1.9298,2.0,0.2554,1.0,2.0,2743473619.9825,2024980000.0,2874811099.8829,199990000.0,20001441777.0,2743449664.3684,2024970000.0,2874757824.6801,199980000.0,20001000077.0
BitcoinVideoCasino.com,1Q34zrKPbshvv5QSihNy6inHrL7cYvRVDH,gambling,73.0,13738.0,185727.4384,10000.0,839496.3826,10000.0,7042230.0,7032230.0,8901.5068,338.0,23668.7723,190.0,91095.0,35606.0274,1352.0,94675.0893,760.0,364380.0,59.9041,2.0,160.4524,1.0,617.0,1.6301,2.0,0.4828,1.0,2.0,1155895576.6575,3262476.0,3435291550.8647,196999.0,15001393580.0,1155709849.2192,3252476.0,3434871080.3047,186999.0,15001000490.0
BitcoinVideoCasino.com,1CC72qWg3PNdg1LrNctnTpnQT8CbaCs78h,gambling,58.0,4362.0,86711.5517,10000.0,197153.8452,10000.0,807520.0,797520.0,7007.5862,226.0,18462.0201,191.0,79831.0,28030.3448,904.0,73848.0805,764.0,319324.0,47.0172,1.0,125.2109,1.0,541.0,1.8276,2.0,0.3777,1.0,2.0,259777060.7414,10000000.0,628160767.6076,762113.0,2736350563.0,259690349.1897,9990000.0,628028916.9814,752113.0,2735900003.0
BitcoinVideoCasino.com,1EQZaF4GN6gcxVp85Vtf2Dugz8Jao39gFn,gambling,72.0,15863.0,201669.8194,30000.0,839057.5963,10000.0,7042230.0,7032230.0,8201.4861,554.0,20231.4648,191.0,91095.0,32805.9444,2216.0,80925.8593,764.0,364380.0,54.9861,3.0,137.1969,1.0,617.0,2.3056,2.0,0.7386,1.0,3.0,1313106572.4167,10583134.5,3367342525.8296,3000000.0,15001393580.0,1312904902.5972,10553134.5,3366916152.1125,2990000.0,15001000490.0
BitcoinVideoCasino.com,1MjvAVZr4DKBaVk5bEHgLcHATaMXJVktW3,gambling,72.0,6356.0,52918.125,30000.0,151830.626,10000.0,896000.0,886000.0,3614.7639,374.0,14914.9169,191.0,87678.0,14459.0556,1496.0,59659.6675,764.0,350712.0,23.9722,2.0,101.1536,1.0,594.0,1.9861,2.0,0.4562,1.0,3.0,211034142.1389,1647900.0,1202996190.2815,18200.0,10001896000.0,210981224.0139,1637900.0,1202879763.897,8200.0,10001000000.0
