entity,address,label,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max
Luno.com,3FwMNgk78WZaeBNtA471z39hpMH77tK17h,exchanges,44.0,120344.0,237987.6364,75032.5,868238.0175,669.0,5855694.0,5855025.0,64093.1364,2610.0,66237.9518,223.0,137806.0,144645.8636,9948.0,148249.4101,565.0,299954.0,375.6136,3.5,391.9321,1.0,807.0,10.4318,2.0,19.7857,1.0,76.0,647860424.25,188921466.0,1330498442.155,306117.0,5247673027.0,647622436.6136,188846423.0,1330116392.3292,304779.0,5247223027.0
Luno.com,1CopFD1y1toxXaY6cC4PomFXDGSGd5SJYx,exchanges,12.0,260894.0,1986625.9167,40723.5,5514238.7401,420.0,20114204.0,20113784.0,40500.5,353.0,54637.6253,225.0,130320.0,105381.5,1412.0,138282.037,573.0,299896.0,245.3333,1.0,328.2485,1.0,771.0,1.5833,1.5,0.6401,1.0,3.0,1456466686.8333,104536759.5,2898854918.2392,51464.0,8490456435.0,1454480060.9167,104535779.5,2895590082.3975,12000.0,8490366075.0
Luno.com,31nhrzMFFNnzXNB28cgZE5UYcviYErrkKW,exchanges,131.0,24241.0,186802.06,72340.5,276176.2649,1576.0,1200848.0,1199272.0,69486.55,52183.0,64143.478,223.0,141379.0,160116.07,154208.0,139384.5074,565.0,300183.0,394.45,307.0,392.0266,1.0,824.0,76.55,1.5,90.2302,1.0,225.0,321856392.57,185351203.5,487408508.8209,749584.0,3776143903.0,321669590.51,185322206.0,487327054.2315,747427.0,3775693627.0
Luno.com,33hd8aJ5QjKA2Vch5imAW1b1Ts5iNkeXXE,exchanges,183.0,16369.0,280539.31,40550.0,374216.5589,330.0,1201424.0,1201094.0,57002.23,2531.0,64903.1138,223.0,141361.0,129800.26,9794.0,144232.2142,565.0,300147.0,330.09,1.0,386.9443,1.0,824.0,30.24,29.0,30.5847,1.0,101.0,1229124149.17,264142856.5,2619094597.8542,2252497.0,16325175114.0,1228843609.86,263692460.5,2618937837.6464,2251070.0,16323974906.0
Luno.com,12WM5a3T8QEuxiLoQemSjQp67FNCZAzWqa,exchanges,45.0,383765.0,883132.0667,98598.0,1626857.4748,758.0,6226826.0,6226068.0,22122.3778,1860.0,39088.6915,223.0,121779.0,59507.1111,7440.0,99242.4363,892.0,300063.0,131.0667,9.0,236.9533,1.0,730.0,18.0222,4.0,72.0051,1.0,492.0,7276598182.8667,3463807408.0,11980757720.4482,4307493.0,57013200467.0,7275715050.8,3463797408.0,11979761498.7167,4298426.0,57007540162.0
Luno.com,19m9KJs2c8RFWEDG2ZEj1K6GGHVWMV6BH1,exchanges,220.0,121501.0,1513958.19,75011.5,2864751.8253,336.0,15016400.0,15016064.0,56756.95,6778.5,60821.6059,225.0,136340.0,138004.51,17269.5,145715.226,573.0,300104.0,336.95,14.0,364.4741,1.0,800.0,7.67,2.0,18.6741,1.0,139.0,4249409756.29,425613942.0,6639538397.5663,21070.0,30582685165.0,4247895798.1,425582722.0,6637952764.3152,20734.0,30567677165.0
Luno.com,3Ge1LZksB9FgPiphGKF5V8eG73KxfhuWJQ,exchanges,1620.0,1477.0,198548.35,3164.0,319347.0433,330.0,751340.0,751010.0,46064.96,372.0,63455.4556,189.0,141377.0,103120.85,894.0,141157.5013,441.0,300132.0,269.62,1.0,374.1044,1.0,824.0,7.52,2.0,18.265,1.0,86.0,357224124.8,17158128.5,782993391.9741,83998.0,4666130984.0,357025576.45,17156282.5,782790501.3149,72620.0,4665380084.0
Luno.com,36MhxtZQsyomKa8ztZBnua7MZ8umeu7Ab3,exchanges,379.0,25791.0,242475.19,71476.5,266584.3467,142.0,1050630.0,1050488.0,55405.97,2280.5,63639.457,222.0,141379.0,125787.2,7666.5,143180.8273,564.0,299911.0,324.45,2.5,377.0157,1.0,824.0,11.47,2.0,22.1425,1.0,147.0,2753978390.75,844185400.5,4401224249.6462,30879.0,20578667408.0,2753735915.56,843931935.0,4401104185.3871,29671.0,20578178458.0
Luno.com,3CLpASoHDnny5fBmrnswa29J8RocMYp6iY,exchanges,24.0,14707.0,288998.4167,2697.5,388837.4283,1098.0,1051106.0,1050008.0,55624.375,505.0,65452.7566,193.0,135777.0,125326.25,1046.5,147444.1433,442.0,299903.0,327.6667,3.0,385.7829,1.0,797.0,1.4583,1.0,0.4983,1.0,2.0,1827500926.5833,9328632.0,2839852113.8628,989392.0,11278780843.0,1827211928.1667,9326656.5,2839649497.1109,987526.0,11278330837.0
Luno.com,3Qx6jLQ4WjdpJxqfBBG34h4Rg5tNxvvRWE,exchanges,29.0,33146.0,236199.8966,18387.0,268929.5367,1326.0,750820.0,749494.0,58913.2759,4467.0,63700.7473,223.0,132837.0,135831.4138,17220.0,144934.7805,565.0,300011.0,344.6552,11.0,379.6048,1.0,783.0,18.6207,2.0,41.9576,1.0,132.0,943597274.8621,154671429.0,1569092069.3388,1036770.0,7668868522.0,943361074.9655,154653042.0,1568942422.7536,1032419.0,7668423462.0
