entity,address,label,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max
AgoraMarket,1J3BDU4wHgxk5bHky8EiDnptX39dYgdDGj,darknet,5.0,1929.0,155142.0,10000.0,285310.2884,10000.0,725710.0,715710.0,14556.4,373.0,28267.1543,225.0,71089.0,58225.6,1492.0,113068.6172,900.0,284356.0,95.8,2.0,187.6032,1.0,471.0,6.6,2.0,6.9742,2.0,20.0,1966139924.6,1045637163.0,1558851121.7729,865476070.0,5000000000.0,1965984782.6,1045627163.0,1558953417.9486,864750360.0,4999990000.0
AgoraMarket,1KCUVM7LiLXTrB1D1inCgJ64HvCkbY8YJj,darknet,5.0,2551.0,14368.0,13360.0,3764.8607,10000.0,20280.0,10280.0,899.2,1112.0,456.2663,225.0,1394.0,3596.8,4448.0,1825.0653,900.0,5576.0,4.0,5.0,2.5298,1.0,7.0,8.8,10.0,6.3687,2.0,19.0,1989153904.4,1018175486.0,1587997492.3587,722452344.0,5000000000.0,1989139536.4,1018162126.0,1587998695.7623,722441044.0,4999990000.0
AgoraMarket,1Q6AKwGBCYDvgnwwdRJ5XoYceAGHsYUQkM,darknet,8.0,11619.0,50784.125,39620.0,35224.5379,10000.0,100000.0,90000.0,1423.625,458.5,1512.834,226.0,4409.0,5694.5,1834.0,6051.336,904.0,17636.0,8.375,2.0,9.2862,1.0,25.0,4.75,2.0,5.6292,2.0,19.0,823396074.5,851016456.0,497698940.8328,6800000.0,1467741244.0,823345290.375,850988786.0,497704647.4682,6700000.0,1467661031.0
AgoraMarket,1JKGGWqoz9tPfDsKebWqX4PHv7UgHBi2uY,darknet,6.0,2008.0,17928.3333,15225.0,9343.0552,10000.0,37120.0,27120.0,1047.0,344.5,1241.1828,226.0,3650.0,4188.0,1378.0,4964.7311,904.0,14600.0,5.5,1.0,7.3881,1.0,21.0,6.0,4.5,4.5826,2.0,15.0,1670309786.0,1151365644.5,1103741118.7454,655069430.0,3907677125.0,1670291857.6667,1151340634.5,1103745988.1906,655049430.0,3907667125.0
AgoraMarket,1CQGh55M7KWke8Xv8FwShMEExbeG7ojghn,darknet,19.0,95276.0,25780.2632,10000.0,34531.6407,10000.0,150000.0,140000.0,1647.1579,817.0,3195.9541,225.0,14902.0,6588.6316,3268.0,12783.8164,900.0,59608.0,9.1053,4.0,19.8385,1.0,92.0,4.4211,2.0,3.8295,2.0,14.0,1060510368.0,728814776.0,1104134865.3769,40413297.0,5001150029.0,1060484587.7368,728804776.0,1104109949.6864,40403297.0,5001000029.0
AgoraMarket,1Kc9HCg1dujCS68KejEBh1BHEwrVBE8m7R,darknet,5.0,2184.0,11324.0,10990.0,1711.8481,10000.0,14630.0,4630.0,941.2,1098.0,361.0099,259.0,1311.0,3764.8,4392.0,1444.0397,1036.0,5244.0,3.6,3.0,1.9596,1.0,7.0,11.6,10.0,6.4374,3.0,19.0,1521020559.6,1074764725.0,1257360313.9216,459590101.0,3992851312.0,1521009235.6,1074753735.0,1257360842.5569,459580101.0,3992841312.0
AgoraMarket,1Nyz1xhpsxnqXA5F76uNh1hCeD5rcT4x9U,darknet,8.0,47.0,16697.5,20000.0,4267.3257,10980.0,20000.0,9020.0,552.75,299.5,389.5317,225.0,1098.0,2211.0,1198.0,1558.1268,900.0,4392.0,1.75,1.5,0.8292,1.0,3.0,8.375,2.0,8.2301,2.0,19.0,643338054.875,679449414.0,248593539.6072,185807379.0,999479444.0,643321357.375,679433919.0,248595295.9935,185787379.0,999468464.0
AgoraMarket,1EEd6ivhzSrsC6VhCYw3koJHGH3YsRVjsF,darknet,61.0,20493.0,130447.7213,17430.0,445816.7883,10000.0,3267171.0,3257171.0,6711.8033,939.0,18034.5843,225.0,98564.0,26847.2131,3756.0,72138.3372,900.0,394256.0,43.6393,5.0,120.8516,1.0,661.0,4.4262,2.0,4.091,1.0,18.0,1359288126.0164,665915973.0,3386683153.598,2750000.0,24999980000.0,1359157678.2951,665483343.0,3386661432.6158,2740000.0,24999960000.0
AgoraMarket,17Qn3TPZJ3MrpSg6qKaxZvqFCqiB99mKKE,darknet,70.0,87178.0,26779.9,10000.0,42587.5387,10000.0,270000.0,260000.0,1765.2571,572.0,3100.6033,225.0,17816.0,7061.0286,2288.0,12402.4131,900.0,71264.0,10.5714,3.0,19.7293,1.0,110.0,3.7714,2.0,4.0538,1.0,22.0,660416647.3571,424753550.0,963770404.4869,3095746.0,5001180007.0,660389867.4571,424743550.0,963742073.5658,3085746.0,5001000007.0
AgoraMarket,1CGLDbGvYukQ3u53BAateZk7E99FbQsF9Y,darknet,3.0,6790.0,8310.0,10000.0,2699.7901,4500.0,10430.0,5930.0,520.3333,294.0,369.948,225.0,1042.0,2081.3333,1176.0,1479.7922,900.0,4168.0,2.0,1.0,1.4142,1.0,4.0,6.0,4.0,4.3205,2.0,12.0,1523225250.6667,836320176.0,1096432687.9865,662780773.0,3070574803.0,1523216940.6667,836309746.0,1096431339.0461,662776273.0,3070564803.0
AgoraMarket,1PGmECKJzgMPSLrhpR6NH4jEtMku6LGcNt,darknet,13.0,13021.0,54558.4615,31730.0,47150.6386,10000.0,148400.0,138400.0,2044.0,373.0,3555.6946,224.0,13212.0,8176.0,1492.0,14222.7785,896.0,52848.0,12.5385,2.0,23.637,1.0,87.0,4.7692,2.0,3.9837,2.0,15.0,2135013873.0,1081155955.0,2620833157.7558,126603321.0,9545681954.0,2134959314.5385,1081124225.0,2620813695.2298,126593121.0,9545581954.0
AgoraMarket,1BjhV2QqzfvrPxAnwfgMkwBt5pmiHUKmVt,darknet,42.0,97838.0,31666.6667,10000.0,79759.0618,0.0,510000.0,510000.0,2519.5714,567.5,7725.9136,191.0,49189.0,10078.2857,2270.0,30903.6544,764.0,196756.0,12.4524,3.0,44.3005,1.0,284.0,11.0714,2.0,33.3805,1.0,199.0,857502519.2857,187545943.0,1815569828.639,1040517.0,9001510035.0,857470852.619,187535943.0,1815500228.0542,1030517.0,9001000035.0
AgoraMarket,1GimQeGrxJ4xBMX7ocziqQSjszJvDbzGZF,darknet,34.0,12535.0,39102.3235,31305.0,30150.2591,10000.0,139670.0,129670.0,1881.0,817.0,2475.9943,226.0,12212.0,7524.0,3268.0,9903.9771,904.0,48848.0,11.3235,5.0,16.3846,1.0,79.0,4.9412,4.0,3.2353,1.0,13.0,2805504608.0294,1074877099.0,5291018008.9335,4610917.0,29205831448.0,2805465505.7059,1074855284.0,5291013205.5805,4600917.0,29205821448.0
AgoraMarket,1EzGZstrKu73nPasfRB4uew8xGEdSyUr55,darknet,22.0,2918.0,36245.4091,19920.0,36194.2362,10000.0,132360.0,122360.0,3044.1818,1506.0,3629.9057,359.0,12953.0,12176.7273,6024.0,14519.6228,1436.0,51812.0,18.5909,9.0,24.188,1.0,86.0,7.3182,6.5,4.0831,2.0,15.0,1599988661.7273,1085211707.5,1397067978.0556,511083461.0,6596225010.0,1599952416.3182,1085143857.5,1397057376.5788,511073461.0,6596171391.0
AgoraMarket,19q4o1EYFawWHDvN84GsGAQh4pH45ofTtW,darknet,23.0,19611.0,18509.5652,15310.0,7757.8473,10000.0,36850.0,26850.0,1571.2609,1483.0,680.1761,463.0,3055.0,6285.0435,5932.0,2720.7043,1852.0,12220.0,8.2609,7.0,4.445,1.0,17.0,9.3043,9.0,3.4191,2.0,16.0,993716287.0,898218342.0,785229440.4346,214358535.0,4424102702.0,993697777.4348,898203032.0,785230622.1806,214348535.0,4424092702.0
AgoraMarket,1F3KMAnnNjGMTGBLcnFnQdAoLY3hsgdiy5,darknet,5.0,8265.0,23124.0,29020.0,10941.1637,10000.0,35770.0,25770.0,1351.0,1086.0,778.6791,429.0,2607.0,5404.0,4344.0,3114.7166,1716.0,10428.0,7.4,5.0,5.3889,1.0,16.0,6.8,6.0,1.9391,5.0,10.0,774268147.8,602710086.0,319731062.0353,430586141.0,1214667612.0,774245023.8,602700086.0,319734952.8648,430557121.0,1214657612.0
AgoraMarket,12G9ZkuehS1Yh3CskrRJ6625rBsuPnjerJ,darknet,7.0,21150.0,15740.0,10000.0,10043.5267,10000.0,39670.0,29670.0,1120.4286,665.0,959.819,369.0,3195.0,4481.7143,2660.0,3839.276,1476.0,12780.0,5.7143,2.0,6.4965,1.0,20.0,4.2857,2.0,2.9137,2.0,10.0,897102189.4286,1023876417.0,515236535.9888,247000000.0,1862460000.0,897086449.4286,1023861937.0,515234430.4034,246990000.0,1862450000.0
AgoraMarket,1FrnUwinjXcFMvZCadNEdunNBShHR5HUXi,darknet,3.0,15457.0,24063.3333,10000.0,19888.5567,10000.0,52190.0,42190.0,1893.3333,497.0,2169.1627,226.0,4957.0,7573.3333,1988.0,8676.6509,904.0,19828.0,10.3333,1.0,13.1993,1.0,29.0,9.0,10.0,5.3541,2.0,15.0,1308654787.3333,1068150436.0,1136408117.3551,52769849.0,2805044077.0,1308630724.0,1068098246.0,1136411093.8265,52759849.0,2805034077.0
AgoraMarket,1yFBWq8f6ToPD7dwWhbbq9LLVoP5nbKTV,darknet,90.0,24791.0,52256.8889,10000.0,137432.3068,10000.0,983360.0,973360.0,4542.4667,831.5,12969.2479,224.0,92156.0,18169.8667,3326.0,51876.9917,896.0,368624.0,29.1333,5.0,85.9276,1.0,612.0,4.1111,2.0,4.0012,1.0,21.0,1714084872.0222,250358570.5,7523232955.7522,3499936.0,70640780865.0,1714032615.1333,250348570.5,7523163717.1027,3489936.0,70640263285.0
AgoraMarket,1LnyPe2wiKf6BzMwBim35rwfNzy6GivmyS,darknet,3.0,2111.0,77146.3333,53619.0,66542.9168,10000.0,167820.0,157820.0,5817.3333,429.0,7620.2541,429.0,16594.0,23269.3333,1716.0,30481.0163,1716.0,66376.0,36.3333,1.0,49.9689,1.0,107.0,11.0,8.0,4.2426,8.0,17.0,1493829546.0,1090976778.0,680152212.4565,938821674.0,2451690186.0,1493752399.6667,1090808958.0,680195237.6185,938768055.0,2451680186.0
AgoraMarket,1FRX6gVAYrnSdjZzvmBHGE2AykSs5r3jZp,darknet,5.0,8775.0,23646.0,30000.0,8205.6849,10000.0,30000.0,20000.0,744.4,555.0,386.4907,373.0,1464.0,2977.6,2220.0,1545.9627,1492.0,5856.0,4.2,3.0,2.1354,2.0,8.0,3.2,2.0,2.4819,1.0,8.0,454756582.2,200232712.0,364520759.2288,100143101.0,919194383.0,454732936.2,200202712.0,364528413.9496,100113101.0,919176153.0
AgoraMarket,1uEwC2FJ4d4YJE67jbmJjsBe67kuNicQg,darknet,3.0,1518.0,287976.6667,10000.0,393118.372,10000.0,843930.0,833930.0,28405.6667,769.0,39300.722,463.0,83985.0,113622.6667,3076.0,157202.8882,1852.0,335940.0,188.6667,4.0,263.2823,1.0,561.0,11.3333,9.0,7.1336,4.0,21.0,992226907.6667,984550704.0,217878154.2023,729302677.0,1262827342.0,991938931.0,984540704.0,218213698.523,728458747.0,1262817342.0
AgoraMarket,1566qAAjhj3HFFdxmARNMvnDjyrTPL97NE,darknet,11.0,11979.0,28900.9091,20000.0,29453.2719,10000.0,113310.0,103310.0,1377.0909,781.0,1244.4586,225.0,3531.0,5508.3636,3124.0,4977.8343,900.0,14124.0,8.0,4.0,8.0453,1.0,23.0,4.8182,2.0,4.2387,1.0,15.0,1371286731.6364,947855017.0,1372917855.9026,48972320.0,4270898772.0,1371257830.7273,947830887.0,1372894207.4617,48942320.0,4270846892.0
AgoraMarket,1DSBve1vejssHygHU73hwxN1nfKpN54LgW,darknet,10.0,56929.0,54000.0,10000.0,58172.1583,10000.0,180000.0,170000.0,1092.3,437.0,2097.558,226.0,7373.0,4369.2,1748.0,8390.2319,904.0,29492.0,5.9,2.0,12.3891,1.0,43.0,4.8,2.0,8.4119,1.0,30.0,604935163.6,76910311.0,1315753154.5928,23344679.0,4462380000.0,604881163.6,76855311.0,1315712976.6555,23334679.0,4462200000.0
AgoraMarket,1CnHAkKoiPQrgpHqsSSEh9VobwmA33Bai6,darknet,49.0,71134.0,51836.7347,10000.0,162827.9857,10000.0,900000.0,890000.0,3802.7347,438.0,15813.9382,224.0,88328.0,15210.9388,1752.0,63255.753,896.0,353312.0,20.7551,2.0,88.0627,1.0,492.0,3.0612,2.0,2.0544,1.0,11.0,1781968733.8163,67928227.0,5785005429.2241,1403959.0,35636782577.0,1781916897.0816,67918227.0,5784937782.964,1393959.0,35636762577.0
AgoraMarket,12sujuPNV4fX6nqjo3FJY27EMjHiMWNVnp,darknet,13.0,5114.0,28713.8462,19010.0,21507.5806,10000.0,72660.0,62660.0,2316.7692,1993.0,1675.0919,226.0,5914.0,9267.0769,7972.0,6700.3677,904.0,23656.0,14.0,12.0,10.641,1.0,35.0,6.2308,3.0,5.25,2.0,19.0,1662652801.4615,1013877289.0,1811560516.466,98080917.0,7036355520.0,1662624087.6154,1013846039.0,1811557872.0837,98070917.0,7036345520.0
AgoraMarket,1LX4EcF9UtP9L6fZCWDjryQUNLjbYesMjn,darknet,9.0,10404.0,13714.4444,10000.0,5614.432,10000.0,27560.0,17560.0,905.8889,373.0,740.345,225.0,2522.0,3623.5556,1492.0,2961.3801,900.0,10088.0,4.7778,2.0,4.3148,1.0,15.0,5.0,2.0,3.559,2.0,11.0,529077675.6667,293107347.0,427670228.1043,62837454.0,1094519594.0,529063961.2222,293097347.0,427666345.223,62827454.0,1094504634.0
AgoraMarket,1EnE5wbotDGSYksdKKMu53ktnUoRL6vNDx,darknet,10.0,13553.0,12917.0,10000.0,6887.2637,10000.0,32770.0,22770.0,515.9,300.0,457.4524,225.0,1640.0,2063.6,1200.0,1829.8096,900.0,6560.0,2.6,1.5,2.4576,1.0,9.0,3.4,2.0,2.9394,2.0,11.0,233899013.5,75176894.5,363495666.9637,56578.0,1067322525.0,233886096.5,75166894.5,363489428.7834,46578.0,1067289755.0
AgoraMarket,1CWjnpp3P3jriof2w7nPAEE7anDFxhD2xh,darknet,5.0,76948.0,178000.0,10000.0,293080.1938,10000.0,760000.0,750000.0,15197.2,406.0,28268.995,258.0,71685.0,60788.8,1624.0,113075.98,1032.0,286740.0,84.0,2.0,157.1331,1.0,398.0,5.8,2.0,7.6,2.0,21.0,6679236532.8,6110980000.0,7123831155.8361,85363850.0,20001760002.0,6679058532.8,6110970000.0,7123564978.7893,85353850.0,20001000002.0
AgoraMarket,1LutWf37RZQgp1NXSuG91E4rvqJXMxNBoW,darknet,7.0,9318.0,18710.0,20000.0,5844.5604,10000.0,30000.0,20000.0,648.0,373.0,511.5235,191.0,1450.0,2592.0,1492.0,2046.094,764.0,5800.0,3.5714,2.0,2.8212,1.0,8.0,3.1429,2.0,3.3564,1.0,11.0,507004914.7143,159670000.0,425755377.6928,126240000.0,1070165930.0,506986204.7143,159650000.0,425759467.2275,126220000.0,1070152680.0
AgoraMarket,14cYfjQUFxJF9pQjm5NhLMLnVohgcf19QV,darknet,21.0,12525.0,26605.7143,10000.0,36988.9386,10000.0,180460.0,170460.0,1993.9048,374.0,3818.3035,225.0,18042.0,7975.619,1496.0,15273.214,900.0,72168.0,12.1905,2.0,25.1048,1.0,118.0,4.6667,2.0,3.9077,2.0,14.0,660261248.5238,553533461.0,497869228.9563,10077018.0,1997994918.0,660234642.8095,553523461.0,497851609.1565,10067018.0,1997945028.0
AgoraMarket,1Dgdynx9zexUa9JJzh89GRZ8tjK4ANWe4P,darknet,9.0,4062.0,16397.8889,11770.0,13880.6645,0.0,52230.0,52230.0,1365.2222,1097.0,1373.2538,225.0,5008.0,5460.8889,4388.0,5493.0151,900.0,20032.0,7.6667,6.0,8.4853,1.0,30.0,6.2222,2.0,6.1784,1.0,17.0,1394878962.6667,1083164592.0,875264114.3933,351827947.0,3243699354.0,1394862564.7778,1083153592.0,875263393.8977,351827947.0,3243689354.0
AgoraMarket,1ACK2d92qu4Bey6HuJFjiiXonAs3SnuSt6,darknet,9.0,7711.0,29446.6667,10000.0,32631.5403,10000.0,116700.0,106700.0,1990.0,657.0,3077.6527,226.0,10244.0,7960.0,2628.0,12310.611,904.0,40976.0,12.2222,3.0,20.4927,1.0,67.0,3.5556,2.0,2.0062,2.0,7.0,946286080.1111,200002321.0,1633523012.5525,34720289.0,5429059279.0,946256633.4444,199992321.0,1633492725.6209,34690289.0,5428942579.0
AgoraMarket,1GFXJ8jtGemXUrnz2H2Pr7ehvQaChqPPRH,darknet,20.0,71782.0,66500.0,10000.0,171005.1169,10000.0,750000.0,740000.0,5451.1,258.0,15460.9038,225.0,67735.0,21804.4,1032.0,61843.6151,900.0,270940.0,28.0,1.0,86.1951,1.0,376.0,11.9,2.0,43.1543,1.0,200.0,1244781929.5,100820967.5,3380433657.8898,4766572.0,15001750007.0,1244715429.5,100810967.5,3380266844.793,4756572.0,15001000007.0
AgoraMarket,1HFHNa75PGei7KTVHVHEZDCzTFdEUL3Xc2,darknet,7.0,2904.0,42145.5714,10000.0,61058.654,10000.0,187230.0,177230.0,3282.8571,904.0,6181.5786,293.0,18410.0,13131.4286,3616.0,24726.3144,1172.0,73640.0,20.0,4.0,40.8621,1.0,120.0,8.2857,9.0,3.5341,3.0,14.0,1602679494.0,1092839601.0,1137364512.4798,1040239190.0,4368955780.0,1602637348.4286,1092652371.0,1137376896.9632,1040229190.0,4368945780.0
AgoraMarket,1Hg12KJ76dEqdcHKyJTsF2pXBYUvmVQRcn,darknet,9.0,2530.0,29243.3333,17550.0,26281.2274,10000.0,83770.0,73770.0,2259.3333,1459.0,2197.7521,464.0,8080.0,9037.3333,5836.0,8791.0085,1856.0,32320.0,13.1111,8.0,14.7606,1.0,52.0,8.3333,9.0,2.1082,5.0,11.0,979172750.5556,1000838124.0,109793325.8505,712154252.0,1099452283.0,979143507.2222,1000818044.0,109781041.325,712144252.0,1099380723.0
AgoraMarket,15Cy3vn9XYjz7f6rfrk1dFe61oQiKfrUkx,darknet,35.0,20593.0,27773.4286,10000.0,41009.6323,0.0,136340.0,136340.0,1962.8286,700.0,3281.8276,225.0,13003.0,7851.3143,2800.0,13127.3103,900.0,52012.0,11.6571,4.0,21.837,1.0,85.0,5.6571,6.0,3.0979,1.0,15.0,1981962634.6,1068477466.0,4711360009.2364,139291299.0,29005152927.0,1981934861.1714,1068341126.0,4711361189.085,139281299.0,29005152927.0
AgoraMarket,1J9XZZEksr2hhyuGF53vL9tjpB57k7GR4J,darknet,19.0,5657.0,71483.6842,21050.0,165957.6398,10000.0,759560.0,749560.0,4825.2105,1404.0,10332.3517,192.0,46503.0,19300.8421,5616.0,41329.4068,768.0,186012.0,30.5263,9.0,68.8044,1.0,308.0,6.7368,8.0,4.3751,1.0,14.0,1377097914.3158,1074581567.0,1460935885.0059,1668441.0,6266580178.0,1377026430.6316,1074564807.0,1460926883.9435,1658441.0,6266432508.0
AgoraMarket,1BKqyQ6eYZnUeEB54eW3UMfG2LZZhS73ue,darknet,11.0,20347.0,453738.0909,15050.0,1383716.4833,10000.0,4829369.0,4819369.0,9250.3636,816.0,26077.3935,226.0,91675.0,37001.4545,3264.0,104309.5739,904.0,366700.0,59.4545,5.0,170.9989,1.0,600.0,4.2727,2.0,3.9793,2.0,14.0,2696741079.2727,874177273.0,6181150857.6357,9592044.0,22125584912.0,2696287341.1818,874162223.0,6179775462.1875,9582044.0,22120755543.0
AgoraMarket,115dbcrVxoC6BecgnzXdmDsC933EeVJSkW,darknet,23.0,67492.0,25478.2609,10000.0,67975.6156,1000.0,340000.0,339000.0,1848.4348,374.0,5243.3768,191.0,26050.0,7393.7391,1496.0,20973.5072,764.0,104200.0,9.9565,2.0,31.275,1.0,155.0,5.087,2.0,13.9468,1.0,70.0,85595383.0,49500000.0,119918348.7014,30070.0,512404490.0,85569904.7391,49499000.0,119883527.4196,70.0,512374490.0
AgoraMarket,1PJT2FAUKKFczB9ztx83yKhDoLpPpf9zk9,darknet,3.0,6740.0,30369.3333,16880.0,23112.5686,11330.0,62898.0,51568.0,1622.3333,1392.0,520.5256,1132.0,2343.0,6489.3333,5568.0,2082.1024,4528.0,9372.0,4.3333,3.0,2.6247,2.0,8.0,28.6667,20.0,22.8813,6.0,60.0,2086229856.0,1081611532.0,1457927584.8341,1029248865.0,4147829171.0,2086199486.6667,1081600202.0,1457904619.2904,1029231985.0,4147766273.0
AgoraMarket,18zp8kSU5psw1rumi9JgMqe2jcVN7k2TTE,darknet,5.0,4756.0,24712.6,30000.0,8814.5561,10000.0,32733.0,22733.0,1141.4,531.0,1006.594,373.0,2992.0,4565.6,2124.0,4026.3759,1492.0,11968.0,6.2,2.0,6.1123,1.0,17.0,6.0,2.0,4.9396,2.0,13.0,1053050841.2,1088626613.0,862324467.1548,70084997.0,2361824302.0,1053026128.6,1088594923.0,862332448.3173,70052264.0,2361814302.0
AgoraMarket,16U9BvQQnspbqaqJXRkALEqVxjtpP2os6q,darknet,33.0,15473.0,43469.9697,21740.0,50005.0481,10000.0,199080.0,189080.0,3680.303,667.0,5181.5737,225.0,19907.0,14721.2121,2668.0,20726.295,900.0,79628.0,23.4242,4.0,34.2124,1.0,132.0,4.0303,2.0,3.0992,2.0,11.0,997067206.5455,999532000.0,829917740.4701,28501106.0,3571657089.0,997023736.5758,999502830.0,829899926.763,28491106.0,3571644939.0
AgoraMarket,1M7ZWtFV2VK1NEDP4rZR7ayKbQPc3AmVc5,darknet,3.0,4139.0,247925.3333,26826.0,324652.1339,10000.0,706950.0,696950.0,19409.0,395.0,27009.4458,226.0,57606.0,77636.0,1580.0,108037.7834,904.0,230424.0,128.0,1.0,179.6051,1.0,382.0,3.6667,2.0,2.357,2.0,7.0,1663718152.3333,1636610693.0,1364926496.8655,5750000.0,3348793764.0,1663470227.0,1636583867.0,1364639809.2609,5740000.0,3348086814.0
AgoraMarket,18PF9eCCvc5AeEpUhUWqfhiWT976eqE21x,darknet,75.0,16871.0,60982.76,22330.0,124341.6372,10000.0,841740.0,831740.0,4454.2,1764.0,9556.9156,226.0,64859.0,17816.8,7056.0,38227.6623,904.0,259436.0,27.64,10.0,63.6622,1.0,428.0,8.1333,8.0,5.5626,1.0,21.0,1633789268.5067,1030909424.0,2124299177.417,43000000.0,14211528886.0,1633728285.7467,1030868454.0,2124257651.3281,42900000.0,14211468886.0
AgoraMarket,19gTt9WR9xEWnMZn1BJFV5Kf9cqZVA9p4a,darknet,151.0,8949.0,43801.27,26725.0,70294.6119,10000.0,627810.0,617810.0,1977.4,1039.5,4798.3298,225.0,43547.0,7909.6,4158.0,19193.3191,900.0,174188.0,11.8,5.0,32.1854,1.0,292.0,6.02,2.0,5.3028,1.0,20.0,3664794181.76,1088930596.5,5739427220.8291,38090756.0,27515628415.0,3664750380.49,1088899936.5,5739420156.2343,38040756.0,27515578415.0
AgoraMarket,1KjadWDu5wsk6V2CSDidKC3poRXgp28gnD,darknet,11.0,30828.0,50420.9091,26490.0,52868.6294,10000.0,158340.0,148340.0,4033.5455,2206.0,5093.3372,257.0,14737.0,16134.1818,8824.0,20373.349,1028.0,58948.0,24.9091,10.0,34.0546,1.0,97.0,5.7273,2.0,6.9425,2.0,23.0,1474625167.1818,1075129785.0,1810680219.6752,32568688.0,5354158453.0,1474574746.2727,1075074905.0,1810629755.1647,32558688.0,5354000113.0
AgoraMarket,1AP4eQBUaSoaLLukSAWZnrQ4Beq1qnWAuX,darknet,11.0,12072.0,56704.5455,21070.0,65510.4636,10000.0,208190.0,198190.0,5058.1818,437.0,6865.988,225.0,20689.0,20232.7273,1748.0,27463.9522,900.0,82756.0,32.0909,2.0,44.9878,1.0,136.0,5.8182,2.0,5.702,1.0,18.0,637577071.7273,475415357.0,539020981.6643,10346959.0,1647984837.0,637520367.1818,475405357.0,538967804.6034,10336959.0,1647776647.0
AgoraMarket,15uLLsvRziY16aHKCPBXrooQ5deAFWKY6R,darknet,3.0,12774.0,23983.3333,25000.0,11025.7527,10000.0,36950.0,26950.0,1532.3333,974.0,1168.9193,464.0,3159.0,6129.3333,3896.0,4675.677,1856.0,12636.0,7.3333,1.0,8.9567,1.0,20.0,12.3333,9.0,8.4984,4.0,24.0,1300059049.6667,1300000000.0,335872334.1387,888730659.0,1711446490.0,1300035066.3333,1299990000.0,335877211.6221,888693709.0,1711421490.0
AgoraMarket,1CEFJaGMCP8LrS3qBVw31FQ4z11rPqNL8R,darknet,7.0,7225.0,36515.4286,34129.0,14956.6633,10000.0,56100.0,46100.0,1584.7143,769.0,1756.5376,328.0,5366.0,6338.8571,3076.0,7026.1506,1312.0,21464.0,8.7143,1.0,12.1739,1.0,35.0,7.5714,7.0,4.8361,1.0,18.0,2637090032.8571,1091030777.0,2911881332.9283,248600071.0,8983082651.0,2637053517.4286,1091020777.0,2911881865.3098,248546596.0,8983048522.0
AgoraMarket,13h63Zpd5BCSHE1ai5GSBN5dypo9a8S1F6,darknet,7.0,10492.0,79130.0,36320.0,79207.3195,20000.0,255200.0,235200.0,4545.5714,258.0,8585.3923,225.0,25375.0,18182.2857,1032.0,34341.5692,900.0,101500.0,29.1429,1.0,57.105,1.0,168.0,4.0,2.0,4.899,2.0,16.0,837660235.0,327620340.0,949047173.8363,3895524.0,2581930666.0,837581105.0,327600340.0,949003934.1618,3795524.0,2581675466.0
AgoraMarket,1FkvLYjwFFitULWfWA3DbLa4LxjnhhdtT8,darknet,5.0,42927.0,44066.4,11670.0,46165.3892,10000.0,127742.0,117742.0,1851.0,1167.0,1949.5371,362.0,5609.0,7404.0,4668.0,7798.1483,1448.0,22436.0,10.2,3.0,13.197,1.0,36.0,8.6,6.0,7.2,2.0,21.0,985129663.0,755539111.0,638464602.6562,332096991.0,2098117259.0,985085596.6,755527441.0,638437084.077,332086991.0,2098056339.0
AgoraMarket,1PuwyTU38EFgonyCubnYsoqBar4Fm9dFd7,darknet,3.0,2862.0,17178.0,11430.0,9158.6874,10000.0,30104.0,20104.0,660.0,520.0,213.735,498.0,962.0,2640.0,2080.0,854.9402,1992.0,3848.0,3.3333,3.0,2.0548,1.0,6.0,4.6667,2.0,3.7712,2.0,10.0,671722298.3333,763912160.0,353389178.1584,200243260.0,1051011475.0,671705120.3333,763902160.0,353397607.251,200213156.0,1051000045.0
AgoraMarket,1Cam3PowFif9w1Gsw68C14kFgNN7GJGA8H,darknet,3.0,8933.0,19390.0,20000.0,7430.4015,10000.0,28170.0,18170.0,1222.6667,839.0,779.115,520.0,2309.0,4890.6667,3356.0,3116.4601,2080.0,9236.0,6.0,4.0,3.559,3.0,11.0,9.0,7.0,6.6833,2.0,18.0,544354801.0,482315000.0,430332109.5747,51073372.0,1099676031.0,544335411.0,482305000.0,430328114.7426,51053372.0,1099647861.0
AgoraMarket,1G6gXFpHTUPC67enFFLQG7SStwcDJfTacD,darknet,7.0,3090.0,69061.4286,27410.0,100358.2326,10000.0,312190.0,302190.0,6457.4286,2150.0,10068.8438,464.0,30805.0,25829.7143,8600.0,40275.3752,1856.0,123220.0,41.1429,12.0,67.2956,1.0,204.0,7.1429,7.0,2.4744,2.0,10.0,2004087799.0,1073076982.0,1899820419.2334,640897240.0,6355475368.0,2004018737.5714,1073018452.0,1899730166.5946,640861980.0,6355163178.0
